CATEGORY,BRAND,MODEL,MRP,TOTAL TENURE,ADVANCE EMI,DBD,PF,ROI,FIXED EMI,MIN L,MAX L,EXPIRY,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme 14T 5G (Lightning Purple 8+128) # 6941764460713 17999,17999,10,3,1.5,499,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme 14T 5G (Lightning Purple 8+256) # 6941764460720 19999,19999,8,2,1.5,499,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme 14T 5G (Lightning Purple 8+256) # 6941764460720 19999,19999,10,3,1.5,499,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme 14T 5G (Obsidian Black 8+256) # 6941764460690 19999,19999,8,2,1.5,499,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme 14T 5G (Obsidian Black 8+256) # 6941764460690 19999,19999,10,3,1.5,499,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme 14T 5G (Surf Green 8+256) # 6941764460751 19999,19999,8,2,1.5,499,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme 14T 5G (Surf Green 8+256) # 6941764460751 19999,19999,10,3,1.5,499,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme 14T 5G (Obsidian Black 8+128) # 6941764460683 17999,17999,8,2,1.5,499,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme 14T 5G (Obsidian Black 8+128) # 6941764460683 17999,17999,10,3,1.5,499,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme C75 5G (Purple Blossom 6+128) # 6941764462694 13999,13999,8,2,1.5,349,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme C75 5G (Purple Blossom 6+128) # 6941764462694 13999,13999,10,3,1.5,349,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme C75 5G (Lily White 4+128) # 6941764462670 12999,12999,8,2,1.5,349,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme C75 5G (Lily White 4+128) # 6941764462670 12999,12999,10,3,1.5,349,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme C75 5G (Midnight Lily 4+128) # 6941764462663 12999,12999,8,2,1.5,349,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme C75 5G (Midnight Lily 4+128) # 6941764462663 12999,12999,10,3,1.5,349,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme C75 5G (Midnight Lily 6+128) # 6941764462618 13999,13999,8,2,1.5,349,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme C75 5G (Midnight Lily 6+128) # 6941764462618 13999,13999,10,3,1.5,349,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme C75 5G (Purple Blossom 4+128) # 6941764462687 12999,12999,8,2,1.5,349,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme C75 5G (Purple Blossom 4+128) # 6941764462687 12999,12999,10,3,1.5,349,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme C75 5G (Lily White 6+128) # 6941764462601 13999,13999,8,2,1.5,349,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme C75 5G (Lily White 6+128) # 6941764462601 13999,13999,10,3,1.5,349,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (8+256) # 6941764463806 39999,39999,10,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (8+256) # 6941764463806 39999,39999,9,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (8+256) # 6941764463806 39999,39999,8,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (8+256) # 6941764463806 39999,39999,6,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (8+256) # 6941764463806 39999,39999,11,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (8+256) # 6941764463806 39999,39999,10,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (8+256) # 6941764463806 39999,39999,9,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (8+256) # 6941764463806 39999,39999,8,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (8+256) # 6941764463806 39999,39999,7,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (8+256) # 6941764463806 39999,39999,12,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (8+256) # 6941764463806 39999,39999,11,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (8+256) # 6941764463806 39999,39999,10,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (8+256) # 6941764463806 39999,39999,8,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (8+256) # 6941764463806 39999,39999,13,3,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (8+256) # 6941764463806 39999,39999,10,3,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (8+256) # 6941764463806 39999,39999,12,4,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (8+256) # 6941764463806 39999,39999,17,5,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (8+256) # 6941764463806 39999,39999,18,6,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (8+256) # 6941764463851 39999,39999,10,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (8+256) # 6941764463851 39999,39999,9,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (8+256) # 6941764463851 39999,39999,8,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (8+256) # 6941764463851 39999,39999,6,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (8+256) # 6941764463851 39999,39999,11,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (8+256) # 6941764463851 39999,39999,10,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (8+256) # 6941764463851 39999,39999,9,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (8+256) # 6941764463851 39999,39999,8,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (8+256) # 6941764463851 39999,39999,7,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (8+256) # 6941764463851 39999,39999,12,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (8+256) # 6941764463851 39999,39999,11,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (8+256) # 6941764463851 39999,39999,10,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (8+256) # 6941764463851 39999,39999,8,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (8+256) # 6941764463851 39999,39999,13,3,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (8+256) # 6941764463851 39999,39999,10,3,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (8+256) # 6941764463851 39999,39999,12,4,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (8+256) # 6941764463851 39999,39999,17,5,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (8+256) # 6941764463851 39999,39999,18,6,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (8+256) # 6941764463868 39999,39999,10,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (8+256) # 6941764463868 39999,39999,9,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (8+256) # 6941764463868 39999,39999,8,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (8+256) # 6941764463868 39999,39999,6,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (8+256) # 6941764463868 39999,39999,11,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (8+256) # 6941764463868 39999,39999,10,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (8+256) # 6941764463868 39999,39999,9,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (8+256) # 6941764463868 39999,39999,8,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (8+256) # 6941764463868 39999,39999,7,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (8+256) # 6941764463868 39999,39999,12,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (8+256) # 6941764463868 39999,39999,11,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (8+256) # 6941764463868 39999,39999,10,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (8+256) # 6941764463868 39999,39999,8,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (8+256) # 6941764463868 39999,39999,13,3,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (8+256) # 6941764463868 39999,39999,10,3,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (8+256) # 6941764463868 39999,39999,12,4,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (8+256) # 6941764463868 39999,39999,17,5,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (8+256) # 6941764463868 39999,39999,18,6,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (12+256) # 6941764463875 42999,42999,10,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (12+256) # 6941764463875 42999,42999,9,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (12+256) # 6941764463875 42999,42999,8,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (12+256) # 6941764463875 42999,42999,6,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (12+256) # 6941764463875 42999,42999,11,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (12+256) # 6941764463875 42999,42999,10,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (12+256) # 6941764463875 42999,42999,9,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (12+256) # 6941764463875 42999,42999,8,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (12+256) # 6941764463875 42999,42999,7,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (12+256) # 6941764463875 42999,42999,12,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (12+256) # 6941764463875 42999,42999,11,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (12+256) # 6941764463875 42999,42999,10,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (12+256) # 6941764463875 42999,42999,8,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (12+256) # 6941764463875 42999,42999,13,3,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (12+256) # 6941764463875 42999,42999,10,3,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (12+256) # 6941764463875 42999,42999,12,4,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (12+256) # 6941764463875 42999,42999,17,5,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T Racing Yellow (12+256) # 6941764463875 42999,42999,18,6,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+256) # 6941764463844 42999,42999,10,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+256) # 6941764463844 42999,42999,9,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+256) # 6941764463844 42999,42999,8,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+256) # 6941764463844 42999,42999,6,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+256) # 6941764463844 42999,42999,11,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+256) # 6941764463844 42999,42999,10,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+256) # 6941764463844 42999,42999,9,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+256) # 6941764463844 42999,42999,8,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+256) # 6941764463844 42999,42999,7,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+256) # 6941764463844 42999,42999,12,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+256) # 6941764463844 42999,42999,11,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+256) # 6941764463844 42999,42999,10,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+256) # 6941764463844 42999,42999,8,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+256) # 6941764463844 42999,42999,13,3,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+256) # 6941764463844 42999,42999,10,3,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+256) # 6941764463844 42999,42999,12,4,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+256) # 6941764463844 42999,42999,17,5,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+256) # 6941764463844 42999,42999,18,6,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+256) # 6941764463813 42999,42999,10,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+256) # 6941764463813 42999,42999,9,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+256) # 6941764463813 42999,42999,8,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+256) # 6941764463813 42999,42999,6,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+256) # 6941764463813 42999,42999,11,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+256) # 6941764463813 42999,42999,10,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+256) # 6941764463813 42999,42999,9,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+256) # 6941764463813 42999,42999,8,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+256) # 6941764463813 42999,42999,7,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+256) # 6941764463813 42999,42999,12,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+256) # 6941764463813 42999,42999,11,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+256) # 6941764463813 42999,42999,10,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+256) # 6941764463813 42999,42999,8,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+256) # 6941764463813 42999,42999,13,3,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+256) # 6941764463813 42999,42999,10,3,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+256) # 6941764463813 42999,42999,12,4,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+256) # 6941764463813 42999,42999,17,5,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+256) # 6941764463813 42999,42999,18,6,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+512) # 6941764463820 45999,45999,10,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+512) # 6941764463820 45999,45999,9,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+512) # 6941764463820 45999,45999,8,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+512) # 6941764463820 45999,45999,11,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+512) # 6941764463820 45999,45999,10,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+512) # 6941764463820 45999,45999,9,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+512) # 6941764463820 45999,45999,8,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+512) # 6941764463820 45999,45999,7,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+512) # 6941764463820 45999,45999,12,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+512) # 6941764463820 45999,45999,11,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+512) # 6941764463820 45999,45999,10,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+512) # 6941764463820 45999,45999,8,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+512) # 6941764463820 45999,45999,13,3,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+512) # 6941764463820 45999,45999,10,3,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+512) # 6941764463820 45999,45999,12,4,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+512) # 6941764463820 45999,45999,17,5,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Black (12+512) # 6941764463820 45999,45999,18,6,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+512) # 6941764463837 45999,45999,10,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+512) # 6941764463837 45999,45999,9,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+512) # 6941764463837 45999,45999,8,0,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+512) # 6941764463837 45999,45999,11,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+512) # 6941764463837 45999,45999,10,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+512) # 6941764463837 45999,45999,9,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+512) # 6941764463837 45999,45999,8,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+512) # 6941764463837 45999,45999,7,1,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+512) # 6941764463837 45999,45999,12,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+512) # 6941764463837 45999,45999,11,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+512) # 6941764463837 45999,45999,10,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+512) # 6941764463837 45999,45999,8,2,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+512) # 6941764463837 45999,45999,13,3,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+512) # 6941764463837 45999,45999,10,3,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+512) # 6941764463837 45999,45999,12,4,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
PHONE(WEB-MOBILE),REALME,realme GT 7T IceSense Blue (12+512) # 6941764463837 45999,45999,17,5,1.5,599,,,,,31-07-2026,,,,,,,,,,,,,
